date,hour,price,dateF
01/08/2024,6,-0.48,2024-01-08
01/08/2024,6,0.09,2024-01-08
01/08/2024,7,0.63,2024-01-08
01/08/2024,7,5.82,2024-01-08
01/08/2024,7,9.43,2024-01-08
01/08/2024,7,8.27,2024-01-08
01/08/2024,8,9.52,2024-01-08
01/08/2024,8,6.18,2024-01-08
01/08/2024,8,4.18,2024-01-08
01/08/2024,8,0.53,2024-01-08
01/08/2024,9,3.05,2024-01-08
01/08/2024,9,5.25,2024-01-08
01/08/2024,9,3.99,2024-01-08
01/08/2024,9,0.93,2024-01-08
01/08/2024,10,0.1,2024-01-08
01/08/2024,10,0.02,2024-01-08
01/08/2024,10,-0.29,2024-01-08
01/08/2024,10,-0.47,2024-01-08
01/08/2024,11,-0.9,2024-01-08
01/08/2024,11,-1.62,2024-01-08
01/08/2024,11,-2.93,2024-01-08
01/08/2024,11,-3.0,2024-01-08
01/08/2024,12,-2.97,2024-01-08
01/08/2024,12,-3.1,2024-01-08
01/08/2024,12,-3.59,2024-01-08
01/08/2024,12,-3.93,2024-01-08
01/08/2024,13,-4.07,2024-01-08
01/08/2024,13,-4.02,2024-01-08
01/08/2024,13,-4.08,2024-01-08
01/08/2024,13,-4.18,2024-01-08
01/08/2024,14,-4.27,2024-01-08
01/08/2024,14,-4.22,2024-01-08
01/08/2024,14,-4.16,2024-01-08
01/08/2024,14,-4.02,2024-01-08
01/08/2024,15,-4.04,2024-01-08
01/08/2024,15,-3.87,2024-01-08
01/08/2024,15,-3.7,2024-01-08
01/08/2024,15,-3.63,2024-01-08
01/08/2024,16,-3.37,2024-01-08
01/08/2024,16,-3.57,2024-01-08
01/08/2024,16,-3.47,2024-01-08
01/08/2024,16,-3.29,2024-01-08
01/08/2024,17,-3.56,2024-01-08
01/08/2024,17,-3.22,2024-01-08
01/08/2024,17,-1.36,2024-01-08
01/08/2024,17,-0.6,2024-01-08
01/08/2024,18,-1.42,2024-01-08
01/08/2024,18,-0.4,2024-01-08
01/08/2024,18,11.73,2024-01-08
01/08/2024,18,12.35,2024-01-08
01/08/2024,19,28.14,2024-01-08
01/08/2024,19,28.23,2024-01-08
01/08/2024,19,25.37,2024-01-08
01/08/2024,19,29.79,2024-01-08
01/08/2024,20,25.69,2024-01-08
01/08/2024,20,12.9,2024-01-08
01/08/2024,20,34.64,2024-01-08
01/08/2024,20,31.93,2024-01-08
01/08/2024,21,36.25,2024-01-08
01/08/2024,21,41.65,2024-01-08
01/08/2024,21,44.04,2024-01-08
01/08/2024,21,34.72,2024-01-08
01/08/2024,22,44.54,2024-01-08
01/08/2024,22,27.71,2024-01-08
01/08/2024,22,28.18,2024-01-08
01/08/2024,22,27.88,2024-01-08
01/08/2024,23,21.75,2024-01-08
01/08/2024,23,21.96,2024-01-08
01/08/2024,23,22.96,2024-01-08
01/08/2024,23,22.31,2024-01-08
01/08/2024,24,17.63,2024-01-08
01/08/2024,24,16.86,2024-01-08
01/08/2024,24,17.59,2024-01-08
01/08/2024,24,21.37,2024-01-08
01/09/2024,1,11.57,2024-01-09
01/09/2024,1,5.01,2024-01-09
01/09/2024,1,10.38,2024-01-09
01/09/2024,1,8.07,2024-01-09
01/09/2024,2,16.21,2024-01-09
01/09/2024,2,20.66,2024-01-09
01/09/2024,2,20.92,2024-01-09
01/09/2024,2,19.17,2024-01-09
01/09/2024,3,5.46,2024-01-09
01/09/2024,3,12.07,2024-01-09
01/09/2024,3,16.23,2024-01-09
01/09/2024,3,3.37,2024-01-09
01/09/2024,4,-0.43,2024-01-09
01/09/2024,4,0.66,2024-01-09
01/09/2024,4,1.5,2024-01-09
01/09/2024,4,10.0,2024-01-09
01/09/2024,5,17.76,2024-01-09
01/09/2024,5,19.22,2024-01-09
01/09/2024,5,20.07,2024-01-09
01/09/2024,5,20.27,2024-01-09
01/09/2024,6,20.98,2024-01-09
01/09/2024,6,22.03,2024-01-09
01/09/2024,6,27.17,2024-01-09
01/09/2024,6,31.16,2024-01-09
01/09/2024,7,26.68,2024-01-09
01/09/2024,7,27.76,2024-01-09
01/09/2024,7,29.62,2024-01-09
01/09/2024,7,29.62,2024-01-09
01/09/2024,8,30.02,2024-01-09
01/09/2024,8,9.61,2024-01-09
01/09/2024,8,22.11,2024-01-09
01/09/2024,8,21.98,2024-01-09
01/09/2024,9,6.54,2024-01-09
01/09/2024,9,11.21,2024-01-09
01/09/2024,9,0.37,2024-01-09
01/09/2024,9,0.0,2024-01-09
01/09/2024,10,-0.08,2024-01-09
01/09/2024,10,-0.01,2024-01-09
01/09/2024,10,0.06,2024-01-09
01/09/2024,10,0.02,2024-01-09
01/09/2024,11,0.09,2024-01-09
01/09/2024,11,0.01,2024-01-09
01/09/2024,11,0.23,2024-01-09
01/09/2024,11,0.22,2024-01-09
01/09/2024,12,0.27,2024-01-09
01/09/2024,12,0.37,2024-01-09
01/09/2024,12,0.58,2024-01-09
01/09/2024,12,3.9,2024-01-09
01/09/2024,13,9.92,2024-01-09
01/09/2024,13,14.22,2024-01-09
01/09/2024,13,13.33,2024-01-09
01/09/2024,13,4.52,2024-01-09
01/09/2024,14,4.25,2024-01-09
01/09/2024,14,0.28,2024-01-09
01/09/2024,14,0.02,2024-01-09
01/09/2024,14,0.01,2024-01-09
01/09/2024,15,0.0,2024-01-09
01/09/2024,15,0.0,2024-01-09
01/09/2024,15,0.0,2024-01-09
01/09/2024,15,0.0,2024-01-09
01/09/2024,16,0.0,2024-01-09
01/09/2024,16,0.0,2024-01-09
01/09/2024,16,0.0,2024-01-09
01/09/2024,16,0.0,2024-01-09
01/09/2024,17,0.0,2024-01-09
01/09/2024,17,3.53,2024-01-09
01/09/2024,17,15.2,2024-01-09
01/09/2024,17,18.37,2024-01-09
01/09/2024,18,22.83,2024-01-09
01/09/2024,18,65.32,2024-01-09
01/09/2024,18,73.79,2024-01-09
01/09/2024,18,152.64,2024-01-09
01/09/2024,19,76.6,2024-01-09
01/09/2024,19,72.44,2024-01-09
01/09/2024,19,78.79,2024-01-09
01/09/2024,19,80.26,2024-01-09
01/09/2024,20,75.45,2024-01-09
01/09/2024,20,58.67,2024-01-09
01/09/2024,20,37.3,2024-01-09
01/09/2024,20,32.72,2024-01-09
01/09/2024,21,39.68,2024-01-09
01/09/2024,21,32.48,2024-01-09
01/09/2024,21,27.94,2024-01-09
01/09/2024,21,10.42,2024-01-09
01/09/2024,22,28.87,2024-01-09
01/09/2024,22,0.06,2024-01-09
01/09/2024,22,-0.62,2024-01-09
01/09/2024,22,-0.68,2024-01-09
01/09/2024,23,0.97,2024-01-09
01/09/2024,23,6.31,2024-01-09
01/09/2024,23,17.42,2024-01-09
01/09/2024,23,16.57,2024-01-09
01/09/2024,24,17.0,2024-01-09
01/09/2024,24,16.34,2024-01-09
01/09/2024,24,6.67,2024-01-09
01/09/2024,24,-1.36,2024-01-09
01/10/2024,1,-0.82,2024-01-10
01/10/2024,1,-1.3,2024-01-10
01/10/2024,1,-1.54,2024-01-10
01/10/2024,1,-1.66,2024-01-10
01/10/2024,2,-1.75,2024-01-10
01/10/2024,2,-2.05,2024-01-10
01/10/2024,2,-1.42,2024-01-10
01/10/2024,2,-1.63,2024-01-10
01/10/2024,3,-1.26,2024-01-10
01/10/2024,3,-1.54,2024-01-10
01/10/2024,3,-2.32,2024-01-10
01/10/2024,3,-2.04,2024-01-10
01/10/2024,4,-1.84,2024-01-10
01/10/2024,4,-1.29,2024-01-10
01/10/2024,4,-1.86,2024-01-10
01/10/2024,4,-2.67,2024-01-10
01/10/2024,5,-2.99,2024-01-10
01/10/2024,5,-3.33,2024-01-10
01/10/2024,5,-3.17,2024-01-10
01/10/2024,5,-3.34,2024-01-10
01/10/2024,6,-4.19,2024-01-10
01/10/2024,6,-4.0,2024-01-10
01/10/2024,6,-4.14,2024-01-10
01/10/2024,6,-4.23,2024-01-10
01/10/2024,7,-3.48,2024-01-10
01/10/2024,7,-4.77,2024-01-10
01/10/2024,7,-4.79,2024-01-10
01/10/2024,7,-4.63,2024-01-10
01/10/2024,8,-4.61,2024-01-10
01/10/2024,8,-4.27,2024-01-10
01/10/2024,8,-4.28,2024-01-10
01/10/2024,8,-4.11,2024-01-10
01/10/2024,9,-2.5,2024-01-10
01/10/2024,9,-3.0,2024-01-10
01/10/2024,9,-2.87,2024-01-10
01/10/2024,9,-2.87,2024-01-10
01/10/2024,10,-2.78,2024-01-10
01/10/2024,10,-2.75,2024-01-10
01/10/2024,10,-2.74,2024-01-10
01/10/2024,10,-2.74,2024-01-10
01/10/2024,11,-3.3,2024-01-10
01/10/2024,11,-3.37,2024-01-10
01/10/2024,11,-2.74,2024-01-10
01/10/2024,11,-2.73,2024-01-10
01/10/2024,12,-2.71,2024-01-10
01/10/2024,12,-2.73,2024-01-10
01/10/2024,12,-2.73,2024-01-10
01/10/2024,12,-2.73,2024-01-10
01/10/2024,13,-2.73,2024-01-10
01/10/2024,13,-2.73,2024-01-10
01/10/2024,13,-2.73,2024-01-10
01/10/2024,13,-2.73,2024-01-10
01/10/2024,14,-2.72,2024-01-10
01/10/2024,14,-2.72,2024-01-10
01/10/2024,14,-2.73,2024-01-10
01/10/2024,14,-3.89,2024-01-10
01/10/2024,15,-4.51,2024-01-10
01/10/2024,15,-4.53,2024-01-10
01/10/2024,15,-4.52,2024-01-10
01/10/2024,15,-4.54,2024-01-10
01/10/2024,16,-4.54,2024-01-10
01/10/2024,16,-4.53,2024-01-10
01/10/2024,16,-3.97,2024-01-10
01/10/2024,16,-2.73,2024-01-10
01/10/2024,17,-1.87,2024-01-10
01/10/2024,17,0.46,2024-01-10
01/10/2024,17,16.72,2024-01-10
01/10/2024,17,19.07,2024-01-10
01/10/2024,18,22.63,2024-01-10
01/10/2024,18,27.1,2024-01-10
01/10/2024,18,27.11,2024-01-10
01/10/2024,18,21.55,2024-01-10
01/10/2024,19,20.13,2024-01-10
01/10/2024,19,23.06,2024-01-10
01/10/2024,19,26.41,2024-01-10
01/10/2024,19,26.52,2024-01-10
01/10/2024,20,24.31,2024-01-10
01/10/2024,20,23.54,2024-01-10
01/10/2024,20,24.23,2024-01-10
01/10/2024,20,24.65,2024-01-10
01/10/2024,21,22.64,2024-01-10
01/10/2024,21,22.12,2024-01-10
01/10/2024,21,22.74,2024-01-10
01/10/2024,21,21.43,2024-01-10
01/10/2024,22,21.45,2024-01-10
01/10/2024,22,22.14,2024-01-10
01/10/2024,22,19.57,2024-01-10
01/10/2024,22,21.0,2024-01-10
01/10/2024,23,21.17,2024-01-10
01/10/2024,23,20.84,2024-01-10
01/10/2024,23,20.55,2024-01-10
01/10/2024,23,20.61,2024-01-10
01/10/2024,24,25.95,2024-01-10
01/10/2024,24,36.98,2024-01-10
01/10/2024,24,38.72,2024-01-10
01/10/2024,24,35.23,2024-01-10
01/11/2024,1,38.81,2024-01-11
01/11/2024,1,33.69,2024-01-11
01/11/2024,1,34.86,2024-01-11
01/11/2024,1,34.01,2024-01-11
01/11/2024,2,39.35,2024-01-11
01/11/2024,2,26.16,2024-01-11
01/11/2024,2,23.49,2024-01-11
01/11/2024,2,31.64,2024-01-11
01/11/2024,3,25.92,2024-01-11
01/11/2024,3,26.55,2024-01-11
01/11/2024,3,25.3,2024-01-11
01/11/2024,3,19.97,2024-01-11
01/11/2024,4,18.13,2024-01-11
01/11/2024,4,17.87,2024-01-11
01/11/2024,4,17.91,2024-01-11
01/11/2024,4,18.81,2024-01-11
01/11/2024,5,19.36,2024-01-11
01/11/2024,5,18.8,2024-01-11
01/11/2024,5,18.51,2024-01-11
01/11/2024,5,18.28,2024-01-11
01/11/2024,6,20.42,2024-01-11
01/11/2024,6,20.55,2024-01-11
01/11/2024,6,22.83,2024-01-11
01/11/2024,6,23.24,2024-01-11
01/11/2024,7,23.47,2024-01-11
01/11/2024,7,23.17,2024-01-11
01/11/2024,7,22.77,2024-01-11
01/11/2024,7,22.23,2024-01-11
01/11/2024,8,23.82,2024-01-11
01/11/2024,8,20.94,2024-01-11
01/11/2024,8,20.31,2024-01-11
01/11/2024,8,19.23,2024-01-11
01/11/2024,9,19.1,2024-01-11
01/11/2024,9,16.84,2024-01-11
01/11/2024,9,4.99,2024-01-11
01/11/2024,9,-0.15,2024-01-11
01/11/2024,10,-0.2,2024-01-11
01/11/2024,10,-0.15,2024-01-11
01/11/2024,10,0.04,2024-01-11
01/11/2024,10,4.72,2024-01-11
01/11/2024,11,14.68,2024-01-11
01/11/2024,11,9.2,2024-01-11
01/11/2024,11,5.99,2024-01-11
01/11/2024,11,0.83,2024-01-11
01/11/2024,12,1.03,2024-01-11
01/11/2024,12,0.05,2024-01-11
01/11/2024,12,-1.73,2024-01-11
01/11/2024,12,-2.75,2024-01-11
01/11/2024,13,-3.92,2024-01-11
01/11/2024,13,-5.01,2024-01-11
01/11/2024,13,-5.95,2024-01-11
01/11/2024,13,-5.94,2024-01-11
01/11/2024,14,-6.01,2024-01-11
01/11/2024,14,-4.93,2024-01-11
01/11/2024,14,-4.93,2024-01-11
01/11/2024,14,-4.98,2024-01-11
01/11/2024,15,-5.37,2024-01-11
01/11/2024,15,-5.38,2024-01-11
01/11/2024,15,-5.92,2024-01-11
01/11/2024,15,-6.71,2024-01-11
01/11/2024,16,-12.72,2024-01-11
01/11/2024,16,-17.15,2024-01-11
01/11/2024,16,-7.54,2024-01-11
01/11/2024,16,-9.88,2024-01-11
01/11/2024,17,-5.44,2024-01-11
01/11/2024,17,-3.42,2024-01-11
01/11/2024,17,-2.11,2024-01-11
01/11/2024,17,-0.51,2024-01-11
01/11/2024,18,4.21,2024-01-11
01/11/2024,18,17.25,2024-01-11
01/11/2024,18,14.91,2024-01-11
01/11/2024,18,17.92,2024-01-11
01/11/2024,19,16.51,2024-01-11
01/11/2024,19,16.93,2024-01-11
01/11/2024,19,13.27,2024-01-11
01/11/2024,19,5.26,2024-01-11
01/11/2024,20,21.19,2024-01-11
01/11/2024,20,0.11,2024-01-11
01/11/2024,20,6.75,2024-01-11
01/11/2024,20,-1.27,2024-01-11
01/11/2024,21,-1.55,2024-01-11
01/11/2024,21,-1.65,2024-01-11
01/11/2024,21,-1.71,2024-01-11
01/11/2024,21,-1.48,2024-01-11
01/11/2024,22,-1.43,2024-01-11
01/11/2024,22,-1.31,2024-01-11
01/11/2024,22,-1.04,2024-01-11
01/11/2024,22,-1.43,2024-01-11
01/11/2024,23,-1.52,2024-01-11
01/11/2024,23,-1.77,2024-01-11
01/11/2024,23,-2.74,2024-01-11
01/11/2024,23,-3.67,2024-01-11
01/11/2024,24,-5.85,2024-01-11
01/11/2024,24,-10.6,2024-01-11
01/11/2024,24,-24.62,2024-01-11
01/11/2024,24,-30.41,2024-01-11
01/12/2024,1,-30.68,2024-01-12
01/12/2024,1,-31.44,2024-01-12
01/12/2024,1,-31.49,2024-01-12
01/12/2024,1,-31.66,2024-01-12
01/12/2024,2,-31.67,2024-01-12
01/12/2024,2,-31.68,2024-01-12
01/12/2024,2,-31.72,2024-01-12
01/12/2024,2,-31.68,2024-01-12
01/12/2024,3,-31.67,2024-01-12
01/12/2024,3,-31.77,2024-01-12
01/12/2024,3,-31.91,2024-01-12
01/12/2024,3,-31.68,2024-01-12
01/12/2024,4,-31.66,2024-01-12
01/12/2024,4,-31.66,2024-01-12
01/12/2024,4,-31.65,2024-01-12
01/12/2024,4,-31.65,2024-01-12
01/12/2024,5,-31.37,2024-01-12
01/12/2024,5,-29.45,2024-01-12
01/12/2024,5,-7.22,2024-01-12
01/12/2024,5,-10.29,2024-01-12
01/12/2024,6,-1.67,2024-01-12
01/12/2024,6,-0.64,2024-01-12
01/12/2024,6,8.86,2024-01-12
01/12/2024,6,17.64,2024-01-12
01/12/2024,7,21.38,2024-01-12
01/12/2024,7,22.82,2024-01-12
01/12/2024,7,24.23,2024-01-12
01/12/2024,7,27.1,2024-01-12
01/12/2024,8,27.99,2024-01-12
01/12/2024,8,125.94,2024-01-12
01/12/2024,8,51.67,2024-01-12
01/12/2024,8,145.99,2024-01-12
01/12/2024,9,33.07,2024-01-12
01/12/2024,9,24.34,2024-01-12
01/12/2024,9,20.95,2024-01-12
01/12/2024,9,16.82,2024-01-12
01/12/2024,10,17.22,2024-01-12
01/12/2024,10,15.53,2024-01-12
01/12/2024,10,16.15,2024-01-12
01/12/2024,10,10.24,2024-01-12
01/12/2024,11,14.69,2024-01-12
01/12/2024,11,12.99,2024-01-12
01/12/2024,11,13.78,2024-01-12
01/12/2024,11,1.35,2024-01-12
01/12/2024,12,1.19,2024-01-12
01/12/2024,12,0.88,2024-01-12
01/12/2024,12,0.55,2024-01-12
01/12/2024,12,0.99,2024-01-12
01/12/2024,13,1.17,2024-01-12
01/12/2024,13,0.91,2024-01-12
01/12/2024,13,0.29,2024-01-12
01/12/2024,13,0.62,2024-01-12
01/12/2024,14,0.35,2024-01-12
01/12/2024,14,-0.54,2024-01-12
01/12/2024,14,-0.52,2024-01-12
01/12/2024,14,-0.77,2024-01-12
01/12/2024,15,-0.82,2024-01-12
01/12/2024,15,-0.6,2024-01-12
01/12/2024,15,-0.62,2024-01-12
01/12/2024,15,-0.04,2024-01-12
01/12/2024,16,-0.26,2024-01-12
01/12/2024,16,-0.1,2024-01-12
01/12/2024,16,-0.55,2024-01-12
01/12/2024,16,-0.45,2024-01-12
01/12/2024,17,-0.37,2024-01-12
01/12/2024,17,-0.01,2024-01-12
01/12/2024,17,3.44,2024-01-12
01/12/2024,17,17.69,2024-01-12
01/12/2024,18,21.97,2024-01-12
01/12/2024,18,27.51,2024-01-12
01/12/2024,18,47.43,2024-01-12
01/12/2024,18,52.52,2024-01-12
01/12/2024,19,33.74,2024-01-12
01/12/2024,19,39.67,2024-01-12
01/12/2024,19,48.57,2024-01-12
01/12/2024,19,55.71,2024-01-12
01/12/2024,20,50.75,2024-01-12
01/12/2024,20,51.74,2024-01-12
01/12/2024,20,47.98,2024-01-12
01/12/2024,20,45.09,2024-01-12
01/12/2024,21,31.57,2024-01-12
01/12/2024,21,32.51,2024-01-12
01/12/2024,21,24.07,2024-01-12
01/12/2024,21,26.34,2024-01-12
01/12/2024,22,29.94,2024-01-12
01/12/2024,22,32.54,2024-01-12
01/12/2024,22,29.41,2024-01-12
01/12/2024,22,33.18,2024-01-12
01/12/2024,23,30.73,2024-01-12
01/12/2024,23,30.53,2024-01-12
01/12/2024,23,29.7,2024-01-12
01/12/2024,23,29.49,2024-01-12
01/12/2024,24,26.72,2024-01-12
01/12/2024,24,26.06,2024-01-12
01/12/2024,24,26.98,2024-01-12
01/12/2024,24,25.67,2024-01-12
01/13/2024,1,25.82,2024-01-13
01/13/2024,1,25.77,2024-01-13
01/13/2024,1,25.37,2024-01-13
01/13/2024,1,25.02,2024-01-13
01/13/2024,2,24.37,2024-01-13
01/13/2024,2,23.45,2024-01-13
01/13/2024,2,23.02,2024-01-13
01/13/2024,2,0.42,2024-01-13
01/13/2024,3,-0.07,2024-01-13
01/13/2024,3,-0.06,2024-01-13
01/13/2024,3,7.17,2024-01-13
01/13/2024,3,22.28,2024-01-13
01/13/2024,4,22.46,2024-01-13
01/13/2024,4,22.33,2024-01-13
01/13/2024,4,22.82,2024-01-13
01/13/2024,4,22.84,2024-01-13
01/13/2024,5,23.15,2024-01-13
01/13/2024,5,14.8,2024-01-13
01/13/2024,5,-0.57,2024-01-13
01/13/2024,5,15.24,2024-01-13
01/13/2024,6,23.05,2024-01-13
01/13/2024,6,16.07,2024-01-13
01/13/2024,6,0.61,2024-01-13
01/13/2024,6,-0.71,2024-01-13
01/13/2024,7,14.98,2024-01-13
01/13/2024,7,21.46,2024-01-13
01/13/2024,7,21.38,2024-01-13
01/13/2024,7,21.59,2024-01-13
01/13/2024,8,21.72,2024-01-13
01/13/2024,8,21.28,2024-01-13
01/13/2024,8,21.45,2024-01-13
01/13/2024,8,20.84,2024-01-13
01/13/2024,9,6.18,2024-01-13
01/13/2024,9,-0.34,2024-01-13
01/13/2024,9,0.13,2024-01-13
01/13/2024,9,-0.08,2024-01-13
01/13/2024,10,-0.09,2024-01-13
01/13/2024,10,-0.01,2024-01-13
01/13/2024,10,-0.01,2024-01-13
01/13/2024,10,-0.01,2024-01-13
01/13/2024,11,-0.01,2024-01-13
01/13/2024,11,-1.4,2024-01-13
01/13/2024,11,-1.75,2024-01-13
01/13/2024,11,-3.05,2024-01-13
01/13/2024,12,-3.38,2024-01-13
01/13/2024,12,-4.05,2024-01-13
01/13/2024,12,-4.42,2024-01-13
01/13/2024,12,-6.63,2024-01-13
01/13/2024,13,-23.63,2024-01-13
01/13/2024,13,-27.89,2024-01-13
01/13/2024,13,-30.04,2024-01-13
01/13/2024,13,-30.44,2024-01-13
01/13/2024,14,-31.05,2024-01-13
01/13/2024,14,-31.27,2024-01-13
01/13/2024,14,-30.66,2024-01-13
01/13/2024,14,-30.71,2024-01-13
01/13/2024,15,-31.12,2024-01-13
01/13/2024,15,-31.7,2024-01-13
01/13/2024,15,-31.77,2024-01-13
01/13/2024,15,-33.02,2024-01-13
01/13/2024,16,-33.82,2024-01-13
01/13/2024,16,-33.59,2024-01-13
01/13/2024,16,-33.11,2024-01-13
01/13/2024,16,-33.73,2024-01-13
01/13/2024,17,-32.83,2024-01-13
01/13/2024,17,-31.93,2024-01-13
01/13/2024,17,-31.04,2024-01-13
01/13/2024,17,-30.1,2024-01-13
01/13/2024,18,-27.68,2024-01-13
01/13/2024,18,-6.07,2024-01-13
01/13/2024,18,-3.75,2024-01-13
01/13/2024,18,-3.18,2024-01-13
01/13/2024,19,0.25,2024-01-13
01/13/2024,19,3.56,2024-01-13
01/13/2024,19,3.21,2024-01-13
01/13/2024,19,3.51,2024-01-13
01/13/2024,20,2.62,2024-01-13
01/13/2024,20,4.27,2024-01-13
01/13/2024,20,9.33,2024-01-13
01/13/2024,20,7.95,2024-01-13
01/13/2024,21,9.53,2024-01-13
01/13/2024,21,3.33,2024-01-13
01/13/2024,21,10.7,2024-01-13
01/13/2024,21,12.82,2024-01-13
01/13/2024,22,13.49,2024-01-13
01/13/2024,22,13.51,2024-01-13
01/13/2024,22,14.17,2024-01-13
01/13/2024,22,14.58,2024-01-13
01/13/2024,23,3.69,2024-01-13
01/13/2024,23,8.33,2024-01-13
01/13/2024,23,12.33,2024-01-13
01/13/2024,23,15.01,2024-01-13
01/13/2024,24,11.7,2024-01-13
01/13/2024,24,13.53,2024-01-13
01/13/2024,24,15.2,2024-01-13
01/13/2024,24,8.73,2024-01-13
01/14/2024,1,8.16,2024-01-14
01/14/2024,1,8.73,2024-01-14
01/14/2024,1,13.36,2024-01-14
01/14/2024,1,17.67,2024-01-14
01/14/2024,2,18.66,2024-01-14
01/14/2024,2,19.61,2024-01-14
01/14/2024,2,20.8,2024-01-14
01/14/2024,2,20.74,2024-01-14
01/14/2024,3,22.8,2024-01-14
01/14/2024,3,23.12,2024-01-14
01/14/2024,3,26.95,2024-01-14
01/14/2024,3,26.82,2024-01-14
01/14/2024,4,28.39,2024-01-14
01/14/2024,4,31.65,2024-01-14
01/14/2024,4,38.37,2024-01-14
01/14/2024,4,48.34,2024-01-14
01/14/2024,5,49.42,2024-01-14
01/14/2024,5,51.04,2024-01-14
01/14/2024,5,51.96,2024-01-14
01/14/2024,5,56.37,2024-01-14
01/14/2024,6,58.07,2024-01-14
01/14/2024,6,58.24,2024-01-14
01/14/2024,6,59.89,2024-01-14
01/14/2024,6,60.89,2024-01-14
01/14/2024,7,67.54,2024-01-14
01/14/2024,7,72.61,2024-01-14
01/14/2024,7,76.88,2024-01-14
01/14/2024,7,78.27,2024-01-14
01/14/2024,8,79.1,2024-01-14
01/14/2024,8,79.29,2024-01-14
01/14/2024,8,81.91,2024-01-14
01/14/2024,8,81.82,2024-01-14
01/14/2024,9,88.43,2024-01-14
01/14/2024,9,89.72,2024-01-14
01/14/2024,9,88.89,2024-01-14
01/14/2024,9,87.4,2024-01-14
01/14/2024,10,89.71,2024-01-14
01/14/2024,10,117.16,2024-01-14
01/14/2024,10,99.61,2024-01-14
01/14/2024,10,100.57,2024-01-14
01/14/2024,11,109.03,2024-01-14
01/14/2024,11,124.81,2024-01-14
01/14/2024,11,123.54,2024-01-14
01/14/2024,11,118.44,2024-01-14
01/14/2024,12,128.88,2024-01-14
01/14/2024,12,118.89,2024-01-14
01/14/2024,12,111.26,2024-01-14
01/14/2024,12,121.61,2024-01-14
01/14/2024,13,129.69,2024-01-14
01/14/2024,13,140.61,2024-01-14
01/14/2024,13,116.47,2024-01-14
01/14/2024,13,139.34,2024-01-14
01/14/2024,14,112.79,2024-01-14
01/14/2024,14,92.39,2024-01-14
01/14/2024,14,87.74,2024-01-14
01/14/2024,14,83.1,2024-01-14
01/14/2024,15,78.91,2024-01-14
01/14/2024,15,86.7,2024-01-14
01/14/2024,15,80.68,2024-01-14
01/14/2024,15,83.83,2024-01-14
01/14/2024,16,71.14,2024-01-14
01/14/2024,16,77.87,2024-01-14
01/14/2024,16,76.41,2024-01-14
01/14/2024,16,72.92,2024-01-14
01/14/2024,17,82.84,2024-01-14
01/14/2024,17,82.69,2024-01-14
01/14/2024,17,87.1,2024-01-14
01/14/2024,17,83.53,2024-01-14
01/14/2024,18,90.58,2024-01-14
01/14/2024,18,101.6,2024-01-14
01/14/2024,18,120.77,2024-01-14
01/14/2024,18,111.58,2024-01-14
01/14/2024,19,103.4,2024-01-14
01/14/2024,19,101.42,2024-01-14
01/14/2024,19,97.47,2024-01-14
01/14/2024,19,93.86,2024-01-14
01/14/2024,20,92.82,2024-01-14
01/14/2024,20,90.92,2024-01-14
01/14/2024,20,92.39,2024-01-14
01/14/2024,20,100.84,2024-01-14
01/14/2024,21,91.28,2024-01-14
01/14/2024,21,94.52,2024-01-14
01/14/2024,21,99.3,2024-01-14
01/14/2024,21,103.93,2024-01-14
01/14/2024,22,104.22,2024-01-14
01/14/2024,22,105.45,2024-01-14
01/14/2024,22,97.3,2024-01-14
01/14/2024,22,108.52,2024-01-14
01/14/2024,23,97.72,2024-01-14
01/14/2024,23,107.21,2024-01-14
01/14/2024,23,113.19,2024-01-14
01/14/2024,23,107.28,2024-01-14
01/14/2024,24,110.94,2024-01-14
01/14/2024,24,117.13,2024-01-14
01/14/2024,24,113.67,2024-01-14
01/14/2024,24,116.53,2024-01-14
01/15/2024,1,114.91,2024-01-15
01/15/2024,1,117.71,2024-01-15
01/15/2024,1,122.83,2024-01-15
01/15/2024,1,133.3,2024-01-15
01/15/2024,2,149.46,2024-01-15
01/15/2024,2,145.76,2024-01-15
01/15/2024,2,150.29,2024-01-15
01/15/2024,2,159.99,2024-01-15
01/15/2024,3,162.76,2024-01-15
01/15/2024,3,145.72,2024-01-15
01/15/2024,3,139.68,2024-01-15
01/15/2024,3,137.65,2024-01-15
01/15/2024,4,158.49,2024-01-15
01/15/2024,4,153.86,2024-01-15
01/15/2024,4,197.72,2024-01-15
01/15/2024,4,211.03,2024-01-15
01/15/2024,5,160.62,2024-01-15
01/15/2024,5,205.76,2024-01-15
01/15/2024,5,241.01,2024-01-15
01/15/2024,5,220.8,2024-01-15
01/15/2024,6,274.6,2024-01-15
01/15/2024,6,325.1,2024-01-15
01/15/2024,6,305.56,2024-01-15
01/15/2024,6,324.34,2024-01-15
01/15/2024,7,287.89,2024-01-15
01/15/2024,7,287.83,2024-01-15
01/15/2024,7,283.21,2024-01-15
01/15/2024,7,303.72,2024-01-15
01/15/2024,8,334.45,2024-01-15
01/15/2024,8,365.41,2024-01-15
01/15/2024,8,344.89,2024-01-15
01/15/2024,8,313.05,2024-01-15
01/15/2024,9,330.02,2024-01-15
01/15/2024,9,257.12,2024-01-15
01/15/2024,9,234.21,2024-01-15
01/15/2024,9,181.1,2024-01-15
01/15/2024,10,169.87,2024-01-15
01/15/2024,10,142.97,2024-01-15
